#node	identifier	category	term ID	term description
MRPL43	9606.ENSP00000339844	Monarch	EFO:0600004	Retinal nerve fibre layer thickness measurement
MRPL43	9606.ENSP00000339844	UniProt Keywords	KW-0025	Alternative splicing
MRPL43	9606.ENSP00000339844	UniProt Keywords	KW-0496	Mitochondrion
MRPL43	9606.ENSP00000339844	UniProt Keywords	KW-0687	Ribonucleoprotein
MRPL43	9606.ENSP00000339844	UniProt Keywords	KW-0689	Ribosomal protein
MRPL43	9606.ENSP00000339844	UniProt Keywords	KW-0809	Transit peptide
MRPL43	9606.ENSP00000339844	InterPro	IPR007741	Ribosomal protein/NADH dehydrogenase domain
MRPL43	9606.ENSP00000339844	InterPro	IPR036249	Thioredoxin-like superfamily
MRPL43	9606.ENSP00000339844	InterPro	IPR039927	39S ribosomal protein L43/54S ribosomal protein L51
MRPL43	9606.ENSP00000339844	SMART	SM00916	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain
MRPL46	9606.ENSP00000312311	GO Process	GO:0006412	Translation
MRPL46	9606.ENSP00000312311	GO Process	GO:0006518	Peptide metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0006807	Nitrogen compound metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0008152	Metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0009058	Biosynthetic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0009059	Macromolecule biosynthetic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0009987	Cellular process
MRPL46	9606.ENSP00000312311	GO Process	GO:0010467	Gene expression
MRPL46	9606.ENSP00000312311	GO Process	GO:0019538	Protein metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0032543	Mitochondrial translation
MRPL46	9606.ENSP00000312311	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0043043	Peptide biosynthetic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0043170	Macromolecule metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0043603	Cellular amide metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0043604	Amide biosynthetic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0044237	Cellular metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0044238	Primary metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0044249	Cellular biosynthetic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0044260	Cellular macromolecule metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0071704	Organic substance metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:0140053	Mitochondrial gene expression
MRPL46	9606.ENSP00000312311	GO Process	GO:1901564	Organonitrogen compound metabolic process
MRPL46	9606.ENSP00000312311	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
MRPL46	9606.ENSP00000312311	GO Process	GO:1901576	Organic substance biosynthetic process
MRPL46	9606.ENSP00000312311	GO Function	GO:0003735	Structural constituent of ribosome
MRPL46	9606.ENSP00000312311	GO Function	GO:0005198	Structural molecule activity
MRPL46	9606.ENSP00000312311	GO Component	GO:0000313	Organellar ribosome
MRPL46	9606.ENSP00000312311	GO Component	GO:0000315	Organellar large ribosomal subunit
MRPL46	9606.ENSP00000312311	GO Component	GO:0005622	Intracellular anatomical structure
MRPL46	9606.ENSP00000312311	GO Component	GO:0005634	Nucleus
MRPL46	9606.ENSP00000312311	GO Component	GO:0005654	Nucleoplasm
MRPL46	9606.ENSP00000312311	GO Component	GO:0005737	Cytoplasm
MRPL46	9606.ENSP00000312311	GO Component	GO:0005739	Mitochondrion
MRPL46	9606.ENSP00000312311	GO Component	GO:0005740	Mitochondrial envelope
MRPL46	9606.ENSP00000312311	GO Component	GO:0005743	Mitochondrial inner membrane
MRPL46	9606.ENSP00000312311	GO Component	GO:0005759	Mitochondrial matrix
MRPL46	9606.ENSP00000312311	GO Component	GO:0005761	Mitochondrial ribosome
MRPL46	9606.ENSP00000312311	GO Component	GO:0005762	Mitochondrial large ribosomal subunit
MRPL46	9606.ENSP00000312311	GO Component	GO:0005840	Ribosome
MRPL46	9606.ENSP00000312311	GO Component	GO:0015934	Large ribosomal subunit
MRPL46	9606.ENSP00000312311	GO Component	GO:0016020	Membrane
MRPL46	9606.ENSP00000312311	GO Component	GO:0019866	Organelle inner membrane
MRPL46	9606.ENSP00000312311	GO Component	GO:0030054	Cell junction
MRPL46	9606.ENSP00000312311	GO Component	GO:0031090	Organelle membrane
MRPL46	9606.ENSP00000312311	GO Component	GO:0031966	Mitochondrial membrane
MRPL46	9606.ENSP00000312311	GO Component	GO:0031967	Organelle envelope
MRPL46	9606.ENSP00000312311	GO Component	GO:0031974	Membrane-enclosed lumen
MRPL46	9606.ENSP00000312311	GO Component	GO:0031975	Envelope
MRPL46	9606.ENSP00000312311	GO Component	GO:0031981	Nuclear lumen
MRPL46	9606.ENSP00000312311	GO Component	GO:0032991	Protein-containing complex
MRPL46	9606.ENSP00000312311	GO Component	GO:0043226	Organelle
MRPL46	9606.ENSP00000312311	GO Component	GO:0043227	Membrane-bounded organelle
MRPL46	9606.ENSP00000312311	GO Component	GO:0043228	Non-membrane-bounded organelle
MRPL46	9606.ENSP00000312311	GO Component	GO:0043229	Intracellular organelle
MRPL46	9606.ENSP00000312311	GO Component	GO:0043231	Intracellular membrane-bounded organelle
MRPL46	9606.ENSP00000312311	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
MRPL46	9606.ENSP00000312311	GO Component	GO:0043233	Organelle lumen
MRPL46	9606.ENSP00000312311	GO Component	GO:0044391	Ribosomal subunit
MRPL46	9606.ENSP00000312311	GO Component	GO:0070013	Intracellular organelle lumen
MRPL46	9606.ENSP00000312311	GO Component	GO:0098798	Mitochondrial protein-containing complex
MRPL46	9606.ENSP00000312311	GO Component	GO:0110165	Cellular anatomical entity
MRPL46	9606.ENSP00000312311	GO Component	GO:1990904	Ribonucleoprotein complex
MRPL46	9606.ENSP00000312311	STRING clusters	CL:558	Organellar ribosome, and Regulation of mitochondrial gene expression
MRPL46	9606.ENSP00000312311	STRING clusters	CL:560	Mitochondrial translation initiation
MRPL46	9606.ENSP00000312311	STRING clusters	CL:562	Mitochondrial translation initiation
MRPL46	9606.ENSP00000312311	STRING clusters	CL:566	Organellar ribosome
MRPL46	9606.ENSP00000312311	STRING clusters	CL:567	Organellar large ribosomal subunit
MRPL46	9606.ENSP00000312311	STRING clusters	CL:568	Organellar large ribosomal subunit
MRPL46	9606.ENSP00000312311	STRING clusters	CL:569	Organellar large ribosomal subunit
MRPL46	9606.ENSP00000312311	STRING clusters	CL:572	Organellar large ribosomal subunit
MRPL46	9606.ENSP00000312311	STRING clusters	CL:616	Mixed, incl. Ribonuclease III, and Ribosomal protein L13
MRPL46	9606.ENSP00000312311	Reactome	HSA-392499	Metabolism of proteins
MRPL46	9606.ENSP00000312311	Reactome	HSA-5368286	Mitochondrial translation initiation
MRPL46	9606.ENSP00000312311	Reactome	HSA-5368287	Mitochondrial translation
MRPL46	9606.ENSP00000312311	Reactome	HSA-5389840	Mitochondrial translation elongation
MRPL46	9606.ENSP00000312311	Reactome	HSA-5419276	Mitochondrial translation termination
MRPL46	9606.ENSP00000312311	Reactome	HSA-72766	Translation
MRPL46	9606.ENSP00000312311	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
MRPL46	9606.ENSP00000312311	TISSUES	BTO:0000042	Animal
MRPL46	9606.ENSP00000312311	TISSUES	BTO:0000887	Muscle
MRPL46	9606.ENSP00000312311	TISSUES	BTO:0001103	Skeletal muscle
MRPL46	9606.ENSP00000312311	TISSUES	BTO:0001369	Vertebrate muscular system
MRPL46	9606.ENSP00000312311	TISSUES	BTO:0001485	Muscular system
MRPL46	9606.ENSP00000312311	TISSUES	BTO:0001486	Skeletal system
MRPL46	9606.ENSP00000312311	TISSUES	BTO:0001489	Whole body
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0000313	Organellar ribosome
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0000315	Organellar large ribosomal subunit
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0005622	Intracellular
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0005737	Cytoplasm
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0005739	Mitochondrion
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0005759	Mitochondrial matrix
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0005761	Mitochondrial ribosome
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0005762	Mitochondrial large ribosomal subunit
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0005840	Ribosome
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0015934	Large ribosomal subunit
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0032991	Protein-containing complex
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0043226	Organelle
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0043233	Organelle lumen
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0044391	Ribosomal subunit
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MRPL46	9606.ENSP00000312311	COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex
MRPL46	9606.ENSP00000312311	UniProt Keywords	KW-0007	Acetylation
MRPL46	9606.ENSP00000312311	UniProt Keywords	KW-0496	Mitochondrion
MRPL46	9606.ENSP00000312311	UniProt Keywords	KW-0687	Ribonucleoprotein
MRPL46	9606.ENSP00000312311	UniProt Keywords	KW-0689	Ribosomal protein
MRPL46	9606.ENSP00000312311	UniProt Keywords	KW-0809	Transit peptide
MRPL46	9606.ENSP00000312311	Pfam	PF11788	39S mitochondrial ribosomal protein L46 
MRPL46	9606.ENSP00000312311	InterPro	IPR015797	NUDIX hydrolase-like domain superfamily
MRPL46	9606.ENSP00000312311	InterPro	IPR021757	Ribosomal protein L46, N-terminal
MRPL46	9606.ENSP00000312311	InterPro	IPR033650	Mitochondrial ribosomal protein L46 NUDIX
MRPL46	9606.ENSP00000312311	InterPro	IPR040008	39S ribosomal protein L46, mitochondrial
MRPL47	9606.ENSP00000417602	GO Process	GO:0006412	Translation
MRPL47	9606.ENSP00000417602	GO Process	GO:0006518	Peptide metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0006807	Nitrogen compound metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0008152	Metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0009058	Biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0009059	Macromolecule biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0009987	Cellular process
MRPL47	9606.ENSP00000417602	GO Process	GO:0010467	Gene expression
MRPL47	9606.ENSP00000417602	GO Process	GO:0019538	Protein metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0032543	Mitochondrial translation
MRPL47	9606.ENSP00000417602	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0043043	Peptide biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0043170	Macromolecule metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0043603	Cellular amide metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0043604	Amide biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044237	Cellular metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044238	Primary metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044249	Cellular biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044260	Cellular macromolecule metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0071704	Organic substance metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0140053	Mitochondrial gene expression
MRPL47	9606.ENSP00000417602	GO Process	GO:1901564	Organonitrogen compound metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:1901576	Organic substance biosynthetic process
MRPL47	9606.ENSP00000417602	GO Function	GO:0003735	Structural constituent of ribosome
MRPL47	9606.ENSP00000417602	GO Function	GO:0005198	Structural molecule activity
MRPL47	9606.ENSP00000417602	GO Component	GO:0000313	Organellar ribosome
MRPL47	9606.ENSP00000417602	GO Component	GO:0000315	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	GO Component	GO:0005622	Intracellular anatomical structure
MRPL47	9606.ENSP00000417602	GO Component	GO:0005737	Cytoplasm
MRPL47	9606.ENSP00000417602	GO Component	GO:0005739	Mitochondrion
MRPL47	9606.ENSP00000417602	GO Component	GO:0005740	Mitochondrial envelope
MRPL47	9606.ENSP00000417602	GO Component	GO:0005743	Mitochondrial inner membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0005759	Mitochondrial matrix
MRPL47	9606.ENSP00000417602	GO Component	GO:0005761	Mitochondrial ribosome
MRPL47	9606.ENSP00000417602	GO Component	GO:0005762	Mitochondrial large ribosomal subunit
MRPL47	9606.ENSP00000417602	GO Component	GO:0005840	Ribosome
MRPL47	9606.ENSP00000417602	GO Component	GO:0015934	Large ribosomal subunit
MRPL47	9606.ENSP00000417602	GO Component	GO:0016020	Membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0019866	Organelle inner membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0031090	Organelle membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0031966	Mitochondrial membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0031967	Organelle envelope
MRPL47	9606.ENSP00000417602	GO Component	GO:0031974	Membrane-enclosed lumen
MRPL47	9606.ENSP00000417602	GO Component	GO:0031975	Envelope
MRPL47	9606.ENSP00000417602	GO Component	GO:0032991	Protein-containing complex
MRPL47	9606.ENSP00000417602	GO Component	GO:0043226	Organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043227	Membrane-bounded organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043228	Non-membrane-bounded organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043229	Intracellular organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043231	Intracellular membrane-bounded organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043233	Organelle lumen
MRPL47	9606.ENSP00000417602	GO Component	GO:0044391	Ribosomal subunit
MRPL47	9606.ENSP00000417602	GO Component	GO:0070013	Intracellular organelle lumen
MRPL47	9606.ENSP00000417602	GO Component	GO:0098798	Mitochondrial protein-containing complex
MRPL47	9606.ENSP00000417602	GO Component	GO:0110165	Cellular anatomical entity
MRPL47	9606.ENSP00000417602	GO Component	GO:1990904	Ribonucleoprotein complex
MRPL47	9606.ENSP00000417602	STRING clusters	CL:558	Organellar ribosome, and Regulation of mitochondrial gene expression
MRPL47	9606.ENSP00000417602	STRING clusters	CL:560	Mitochondrial translation initiation
MRPL47	9606.ENSP00000417602	STRING clusters	CL:562	Mitochondrial translation initiation
MRPL47	9606.ENSP00000417602	STRING clusters	CL:566	Organellar ribosome
MRPL47	9606.ENSP00000417602	STRING clusters	CL:567	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:568	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:569	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:572	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:573	Organellar large ribosomal subunit, and Organellar small ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:576	Mitochondrial translation elongation
MRPL47	9606.ENSP00000417602	STRING clusters	CL:595	Mixed, incl. Ribosomal protein L22p/L17e, and Ribosomal protein L9/RNase H1, N-terminal
MRPL47	9606.ENSP00000417602	Reactome	HSA-392499	Metabolism of proteins
MRPL47	9606.ENSP00000417602	Reactome	HSA-5368286	Mitochondrial translation initiation
MRPL47	9606.ENSP00000417602	Reactome	HSA-5368287	Mitochondrial translation
MRPL47	9606.ENSP00000417602	Reactome	HSA-5389840	Mitochondrial translation elongation
MRPL47	9606.ENSP00000417602	Reactome	HSA-5419276	Mitochondrial translation termination
MRPL47	9606.ENSP00000417602	Reactome	HSA-72766	Translation
MRPL47	9606.ENSP00000417602	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
MRPL47	9606.ENSP00000417602	TISSUES	BTO:0000042	Animal
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0000313	Organellar ribosome
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0000315	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005622	Intracellular
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005737	Cytoplasm
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005739	Mitochondrion
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005759	Mitochondrial matrix
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005761	Mitochondrial ribosome
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005762	Mitochondrial large ribosomal subunit
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005840	Ribosome
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0015934	Large ribosomal subunit
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0032991	Protein-containing complex
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043226	Organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043233	Organelle lumen
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0044391	Ribosomal subunit
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0007	Acetylation
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0025	Alternative splicing
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0496	Mitochondrion
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0687	Ribonucleoprotein
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0689	Ribosomal protein
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0809	Transit peptide
MRPL47	9606.ENSP00000417602	Pfam	PF06984	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)
MRPL47	9606.ENSP00000417602	InterPro	IPR010729	Ribosomal protein L47, mitochondrial
MRPL47	9606.ENSP00000417602	InterPro	IPR038340	MRP-L47 superfamily, mitochondrial
MRPL55	9606.ENSP00000403614	GO Process	GO:0006412	Translation
MRPL55	9606.ENSP00000403614	GO Process	GO:0006518	Peptide metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0006807	Nitrogen compound metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0008152	Metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0009058	Biosynthetic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0009059	Macromolecule biosynthetic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0009987	Cellular process
MRPL55	9606.ENSP00000403614	GO Process	GO:0010467	Gene expression
MRPL55	9606.ENSP00000403614	GO Process	GO:0019538	Protein metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0032543	Mitochondrial translation
MRPL55	9606.ENSP00000403614	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0043043	Peptide biosynthetic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0043170	Macromolecule metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0043603	Cellular amide metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0043604	Amide biosynthetic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0044237	Cellular metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0044238	Primary metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0044249	Cellular biosynthetic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0044260	Cellular macromolecule metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0071704	Organic substance metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:0140053	Mitochondrial gene expression
MRPL55	9606.ENSP00000403614	GO Process	GO:1901564	Organonitrogen compound metabolic process
MRPL55	9606.ENSP00000403614	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
MRPL55	9606.ENSP00000403614	GO Process	GO:1901576	Organic substance biosynthetic process
MRPL55	9606.ENSP00000403614	GO Function	GO:0003735	Structural constituent of ribosome
MRPL55	9606.ENSP00000403614	GO Function	GO:0005198	Structural molecule activity
MRPL55	9606.ENSP00000403614	GO Component	GO:0000313	Organellar ribosome
MRPL55	9606.ENSP00000403614	GO Component	GO:0000315	Organellar large ribosomal subunit
MRPL55	9606.ENSP00000403614	GO Component	GO:0005622	Intracellular anatomical structure
MRPL55	9606.ENSP00000403614	GO Component	GO:0005737	Cytoplasm
MRPL55	9606.ENSP00000403614	GO Component	GO:0005739	Mitochondrion
MRPL55	9606.ENSP00000403614	GO Component	GO:0005740	Mitochondrial envelope
MRPL55	9606.ENSP00000403614	GO Component	GO:0005743	Mitochondrial inner membrane
MRPL55	9606.ENSP00000403614	GO Component	GO:0005759	Mitochondrial matrix
MRPL55	9606.ENSP00000403614	GO Component	GO:0005761	Mitochondrial ribosome
MRPL55	9606.ENSP00000403614	GO Component	GO:0005762	Mitochondrial large ribosomal subunit
MRPL55	9606.ENSP00000403614	GO Component	GO:0005840	Ribosome
MRPL55	9606.ENSP00000403614	GO Component	GO:0015934	Large ribosomal subunit
MRPL55	9606.ENSP00000403614	GO Component	GO:0016020	Membrane
MRPL55	9606.ENSP00000403614	GO Component	GO:0019866	Organelle inner membrane
MRPL55	9606.ENSP00000403614	GO Component	GO:0031090	Organelle membrane
MRPL55	9606.ENSP00000403614	GO Component	GO:0031966	Mitochondrial membrane
MRPL55	9606.ENSP00000403614	GO Component	GO:0031967	Organelle envelope
MRPL55	9606.ENSP00000403614	GO Component	GO:0031974	Membrane-enclosed lumen
MRPL55	9606.ENSP00000403614	GO Component	GO:0031975	Envelope
MRPL55	9606.ENSP00000403614	GO Component	GO:0032991	Protein-containing complex
MRPL55	9606.ENSP00000403614	GO Component	GO:0043226	Organelle
MRPL55	9606.ENSP00000403614	GO Component	GO:0043227	Membrane-bounded organelle
MRPL55	9606.ENSP00000403614	GO Component	GO:0043228	Non-membrane-bounded organelle
MRPL55	9606.ENSP00000403614	GO Component	GO:0043229	Intracellular organelle
MRPL55	9606.ENSP00000403614	GO Component	GO:0043231	Intracellular membrane-bounded organelle
MRPL55	9606.ENSP00000403614	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
MRPL55	9606.ENSP00000403614	GO Component	GO:0043233	Organelle lumen
MRPL55	9606.ENSP00000403614	GO Component	GO:0044391	Ribosomal subunit
MRPL55	9606.ENSP00000403614	GO Component	GO:0070013	Intracellular organelle lumen
MRPL55	9606.ENSP00000403614	GO Component	GO:0098798	Mitochondrial protein-containing complex
MRPL55	9606.ENSP00000403614	GO Component	GO:0110165	Cellular anatomical entity
MRPL55	9606.ENSP00000403614	GO Component	GO:1990904	Ribonucleoprotein complex
MRPL55	9606.ENSP00000403614	STRING clusters	CL:558	Organellar ribosome, and Regulation of mitochondrial gene expression
MRPL55	9606.ENSP00000403614	STRING clusters	CL:560	Mitochondrial translation initiation
MRPL55	9606.ENSP00000403614	STRING clusters	CL:562	Mitochondrial translation initiation
MRPL55	9606.ENSP00000403614	STRING clusters	CL:566	Organellar ribosome
MRPL55	9606.ENSP00000403614	STRING clusters	CL:567	Organellar large ribosomal subunit
MRPL55	9606.ENSP00000403614	STRING clusters	CL:655	Mixed, incl. Combined oxidative phosphorylation deficiency 9, and Ribosomal protein S10p/S20e
MRPL55	9606.ENSP00000403614	Reactome	HSA-392499	Metabolism of proteins
MRPL55	9606.ENSP00000403614	Reactome	HSA-5368286	Mitochondrial translation initiation
MRPL55	9606.ENSP00000403614	Reactome	HSA-5368287	Mitochondrial translation
MRPL55	9606.ENSP00000403614	Reactome	HSA-5389840	Mitochondrial translation elongation
MRPL55	9606.ENSP00000403614	Reactome	HSA-5419276	Mitochondrial translation termination
MRPL55	9606.ENSP00000403614	Reactome	HSA-72766	Translation
MRPL55	9606.ENSP00000403614	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
MRPL55	9606.ENSP00000403614	TISSUES	BTO:0000042	Animal
MRPL55	9606.ENSP00000403614	TISSUES	BTO:0000142	Brain
MRPL55	9606.ENSP00000403614	TISSUES	BTO:0000227	Central nervous system
MRPL55	9606.ENSP00000403614	TISSUES	BTO:0000282	Head
MRPL55	9606.ENSP00000403614	TISSUES	BTO:0001484	Nervous system
MRPL55	9606.ENSP00000403614	TISSUES	BTO:0001489	Whole body
MRPL55	9606.ENSP00000403614	COMPARTMENTS	GOCC:0000313	Organellar ribosome
MRPL55	9606.ENSP00000403614	COMPARTMENTS	GOCC:0000315	Organellar large ribosomal subunit
MRPL55	9606.ENSP00000403614	COMPARTMENTS	GOCC:0005622	Intracellular
