#node	identifier	category	term ID	term description
MRPL40	9606.ENSP00000333401	GO Function	GO:0003676	Nucleic acid binding
MRPL40	9606.ENSP00000333401	GO Function	GO:0003723	RNA binding
MRPL40	9606.ENSP00000333401	GO Function	GO:0005488	Binding
MRPL40	9606.ENSP00000333401	GO Function	GO:0097159	Organic cyclic compound binding
MRPL40	9606.ENSP00000333401	GO Function	GO:1901363	Heterocyclic compound binding
MRPL40	9606.ENSP00000333401	GO Component	GO:0000313	Organellar ribosome
MRPL40	9606.ENSP00000333401	GO Component	GO:0000315	Organellar large ribosomal subunit
MRPL40	9606.ENSP00000333401	GO Component	GO:0005622	Intracellular anatomical structure
MRPL40	9606.ENSP00000333401	GO Component	GO:0005634	Nucleus
MRPL40	9606.ENSP00000333401	GO Component	GO:0005730	Nucleolus
MRPL40	9606.ENSP00000333401	GO Component	GO:0005737	Cytoplasm
MRPL40	9606.ENSP00000333401	GO Component	GO:0005739	Mitochondrion
MRPL40	9606.ENSP00000333401	GO Component	GO:0005740	Mitochondrial envelope
MRPL40	9606.ENSP00000333401	GO Component	GO:0005743	Mitochondrial inner membrane
MRPL40	9606.ENSP00000333401	GO Component	GO:0005759	Mitochondrial matrix
MRPL40	9606.ENSP00000333401	GO Component	GO:0005761	Mitochondrial ribosome
MRPL40	9606.ENSP00000333401	GO Component	GO:0005762	Mitochondrial large ribosomal subunit
MRPL40	9606.ENSP00000333401	GO Component	GO:0005840	Ribosome
MRPL40	9606.ENSP00000333401	GO Component	GO:0015934	Large ribosomal subunit
MRPL40	9606.ENSP00000333401	GO Component	GO:0016020	Membrane
MRPL40	9606.ENSP00000333401	GO Component	GO:0019866	Organelle inner membrane
MRPL40	9606.ENSP00000333401	GO Component	GO:0031090	Organelle membrane
MRPL40	9606.ENSP00000333401	GO Component	GO:0031966	Mitochondrial membrane
MRPL40	9606.ENSP00000333401	GO Component	GO:0031967	Organelle envelope
MRPL40	9606.ENSP00000333401	GO Component	GO:0031974	Membrane-enclosed lumen
MRPL40	9606.ENSP00000333401	GO Component	GO:0031975	Envelope
MRPL40	9606.ENSP00000333401	GO Component	GO:0031981	Nuclear lumen
MRPL40	9606.ENSP00000333401	GO Component	GO:0032991	Protein-containing complex
MRPL40	9606.ENSP00000333401	GO Component	GO:0043226	Organelle
MRPL40	9606.ENSP00000333401	GO Component	GO:0043227	Membrane-bounded organelle
MRPL40	9606.ENSP00000333401	GO Component	GO:0043228	Non-membrane-bounded organelle
MRPL40	9606.ENSP00000333401	GO Component	GO:0043229	Intracellular organelle
MRPL40	9606.ENSP00000333401	GO Component	GO:0043231	Intracellular membrane-bounded organelle
MRPL40	9606.ENSP00000333401	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
MRPL40	9606.ENSP00000333401	GO Component	GO:0043233	Organelle lumen
MRPL40	9606.ENSP00000333401	GO Component	GO:0044391	Ribosomal subunit
MRPL40	9606.ENSP00000333401	GO Component	GO:0070013	Intracellular organelle lumen
MRPL40	9606.ENSP00000333401	GO Component	GO:0098798	Mitochondrial protein-containing complex
MRPL40	9606.ENSP00000333401	GO Component	GO:0110165	Cellular anatomical entity
MRPL40	9606.ENSP00000333401	GO Component	GO:1990904	Ribonucleoprotein complex
MRPL40	9606.ENSP00000333401	STRING clusters	CL:558	Organellar ribosome, and Regulation of mitochondrial gene expression
MRPL40	9606.ENSP00000333401	STRING clusters	CL:560	Mitochondrial translation initiation
MRPL40	9606.ENSP00000333401	STRING clusters	CL:562	Mitochondrial translation initiation
MRPL40	9606.ENSP00000333401	STRING clusters	CL:566	Organellar ribosome
MRPL40	9606.ENSP00000333401	STRING clusters	CL:567	Organellar large ribosomal subunit
MRPL40	9606.ENSP00000333401	STRING clusters	CL:568	Organellar large ribosomal subunit
MRPL40	9606.ENSP00000333401	STRING clusters	CL:569	Organellar large ribosomal subunit
MRPL40	9606.ENSP00000333401	STRING clusters	CL:572	Organellar large ribosomal subunit
MRPL40	9606.ENSP00000333401	STRING clusters	CL:616	Mixed, incl. Ribonuclease III, and Ribosomal protein L13
MRPL40	9606.ENSP00000333401	Reactome	HSA-392499	Metabolism of proteins
MRPL40	9606.ENSP00000333401	Reactome	HSA-5368286	Mitochondrial translation initiation
MRPL40	9606.ENSP00000333401	Reactome	HSA-5368287	Mitochondrial translation
MRPL40	9606.ENSP00000333401	Reactome	HSA-5389840	Mitochondrial translation elongation
MRPL40	9606.ENSP00000333401	Reactome	HSA-5419276	Mitochondrial translation termination
MRPL40	9606.ENSP00000333401	Reactome	HSA-72766	Translation
MRPL40	9606.ENSP00000333401	WikiPathways	WP4657	22q11.2 copy number variation syndrome
MRPL40	9606.ENSP00000333401	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
MRPL40	9606.ENSP00000333401	TISSUES	BTO:0000042	Animal
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0000313	Organellar ribosome
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0000315	Organellar large ribosomal subunit
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005622	Intracellular
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005634	Nucleus
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005730	Nucleolus
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005737	Cytoplasm
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005739	Mitochondrion
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005740	Mitochondrial envelope
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005743	Mitochondrial inner membrane
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005759	Mitochondrial matrix
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005761	Mitochondrial ribosome
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005762	Mitochondrial large ribosomal subunit
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0005840	Ribosome
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0015934	Large ribosomal subunit
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0016020	Membrane
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0019866	Organelle inner membrane
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0031090	Organelle membrane
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0031966	Mitochondrial membrane
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0031967	Organelle envelope
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0031975	Envelope
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0031981	Nuclear lumen
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0032991	Protein-containing complex
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0043226	Organelle
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0043233	Organelle lumen
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0044391	Ribosomal subunit
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MRPL40	9606.ENSP00000333401	COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex
MRPL40	9606.ENSP00000333401	UniProt Keywords	KW-0496	Mitochondrion
MRPL40	9606.ENSP00000333401	UniProt Keywords	KW-0687	Ribonucleoprotein
MRPL40	9606.ENSP00000333401	UniProt Keywords	KW-0689	Ribosomal protein
MRPL40	9606.ENSP00000333401	UniProt Keywords	KW-0809	Transit peptide
MRPL40	9606.ENSP00000333401	Pfam	PF09812	Mitochondrial ribosomal protein L28
MRPL40	9606.ENSP00000333401	InterPro	IPR019192	Ribosomal protein L28/L40, mitochondrial
MRPL40	9606.ENSP00000333401	InterPro	IPR039145	39S ribosomal protein L40, mitochondrial
MRPL47	9606.ENSP00000417602	GO Process	GO:0006412	Translation
MRPL47	9606.ENSP00000417602	GO Process	GO:0006518	Peptide metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0006807	Nitrogen compound metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0008152	Metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0009058	Biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0009059	Macromolecule biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0009987	Cellular process
MRPL47	9606.ENSP00000417602	GO Process	GO:0010467	Gene expression
MRPL47	9606.ENSP00000417602	GO Process	GO:0019538	Protein metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0032543	Mitochondrial translation
MRPL47	9606.ENSP00000417602	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0043043	Peptide biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0043170	Macromolecule metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0043603	Cellular amide metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0043604	Amide biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044237	Cellular metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044238	Primary metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044249	Cellular biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044260	Cellular macromolecule metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0071704	Organic substance metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:0140053	Mitochondrial gene expression
MRPL47	9606.ENSP00000417602	GO Process	GO:1901564	Organonitrogen compound metabolic process
MRPL47	9606.ENSP00000417602	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
MRPL47	9606.ENSP00000417602	GO Process	GO:1901576	Organic substance biosynthetic process
MRPL47	9606.ENSP00000417602	GO Function	GO:0003735	Structural constituent of ribosome
MRPL47	9606.ENSP00000417602	GO Function	GO:0005198	Structural molecule activity
MRPL47	9606.ENSP00000417602	GO Component	GO:0000313	Organellar ribosome
MRPL47	9606.ENSP00000417602	GO Component	GO:0000315	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	GO Component	GO:0005622	Intracellular anatomical structure
MRPL47	9606.ENSP00000417602	GO Component	GO:0005737	Cytoplasm
MRPL47	9606.ENSP00000417602	GO Component	GO:0005739	Mitochondrion
MRPL47	9606.ENSP00000417602	GO Component	GO:0005740	Mitochondrial envelope
MRPL47	9606.ENSP00000417602	GO Component	GO:0005743	Mitochondrial inner membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0005759	Mitochondrial matrix
MRPL47	9606.ENSP00000417602	GO Component	GO:0005761	Mitochondrial ribosome
MRPL47	9606.ENSP00000417602	GO Component	GO:0005762	Mitochondrial large ribosomal subunit
MRPL47	9606.ENSP00000417602	GO Component	GO:0005840	Ribosome
MRPL47	9606.ENSP00000417602	GO Component	GO:0015934	Large ribosomal subunit
MRPL47	9606.ENSP00000417602	GO Component	GO:0016020	Membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0019866	Organelle inner membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0031090	Organelle membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0031966	Mitochondrial membrane
MRPL47	9606.ENSP00000417602	GO Component	GO:0031967	Organelle envelope
MRPL47	9606.ENSP00000417602	GO Component	GO:0031974	Membrane-enclosed lumen
MRPL47	9606.ENSP00000417602	GO Component	GO:0031975	Envelope
MRPL47	9606.ENSP00000417602	GO Component	GO:0032991	Protein-containing complex
MRPL47	9606.ENSP00000417602	GO Component	GO:0043226	Organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043227	Membrane-bounded organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043228	Non-membrane-bounded organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043229	Intracellular organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043231	Intracellular membrane-bounded organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
MRPL47	9606.ENSP00000417602	GO Component	GO:0043233	Organelle lumen
MRPL47	9606.ENSP00000417602	GO Component	GO:0044391	Ribosomal subunit
MRPL47	9606.ENSP00000417602	GO Component	GO:0070013	Intracellular organelle lumen
MRPL47	9606.ENSP00000417602	GO Component	GO:0098798	Mitochondrial protein-containing complex
MRPL47	9606.ENSP00000417602	GO Component	GO:0110165	Cellular anatomical entity
MRPL47	9606.ENSP00000417602	GO Component	GO:1990904	Ribonucleoprotein complex
MRPL47	9606.ENSP00000417602	STRING clusters	CL:558	Organellar ribosome, and Regulation of mitochondrial gene expression
MRPL47	9606.ENSP00000417602	STRING clusters	CL:560	Mitochondrial translation initiation
MRPL47	9606.ENSP00000417602	STRING clusters	CL:562	Mitochondrial translation initiation
MRPL47	9606.ENSP00000417602	STRING clusters	CL:566	Organellar ribosome
MRPL47	9606.ENSP00000417602	STRING clusters	CL:567	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:568	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:569	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:572	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:573	Organellar large ribosomal subunit, and Organellar small ribosomal subunit
MRPL47	9606.ENSP00000417602	STRING clusters	CL:576	Mitochondrial translation elongation
MRPL47	9606.ENSP00000417602	STRING clusters	CL:595	Mixed, incl. Ribosomal protein L22p/L17e, and Ribosomal protein L9/RNase H1, N-terminal
MRPL47	9606.ENSP00000417602	Reactome	HSA-392499	Metabolism of proteins
MRPL47	9606.ENSP00000417602	Reactome	HSA-5368286	Mitochondrial translation initiation
MRPL47	9606.ENSP00000417602	Reactome	HSA-5368287	Mitochondrial translation
MRPL47	9606.ENSP00000417602	Reactome	HSA-5389840	Mitochondrial translation elongation
MRPL47	9606.ENSP00000417602	Reactome	HSA-5419276	Mitochondrial translation termination
MRPL47	9606.ENSP00000417602	Reactome	HSA-72766	Translation
MRPL47	9606.ENSP00000417602	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
MRPL47	9606.ENSP00000417602	TISSUES	BTO:0000042	Animal
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0000313	Organellar ribosome
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0000315	Organellar large ribosomal subunit
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005622	Intracellular
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005737	Cytoplasm
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005739	Mitochondrion
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005759	Mitochondrial matrix
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005761	Mitochondrial ribosome
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005762	Mitochondrial large ribosomal subunit
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0005840	Ribosome
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0015934	Large ribosomal subunit
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0032991	Protein-containing complex
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043226	Organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0043233	Organelle lumen
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0044391	Ribosomal subunit
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MRPL47	9606.ENSP00000417602	COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0007	Acetylation
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0025	Alternative splicing
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0496	Mitochondrion
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0687	Ribonucleoprotein
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0689	Ribosomal protein
MRPL47	9606.ENSP00000417602	UniProt Keywords	KW-0809	Transit peptide
MRPL47	9606.ENSP00000417602	Pfam	PF06984	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)
MRPL47	9606.ENSP00000417602	InterPro	IPR010729	Ribosomal protein L47, mitochondrial
MRPL47	9606.ENSP00000417602	InterPro	IPR038340	MRP-L47 superfamily, mitochondrial
MRPL52	9606.ENSP00000347277	GO Process	GO:0006412	Translation
MRPL52	9606.ENSP00000347277	GO Process	GO:0006518	Peptide metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0006807	Nitrogen compound metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0008152	Metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0009058	Biosynthetic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0009059	Macromolecule biosynthetic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0009987	Cellular process
MRPL52	9606.ENSP00000347277	GO Process	GO:0010467	Gene expression
MRPL52	9606.ENSP00000347277	GO Process	GO:0019538	Protein metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0032543	Mitochondrial translation
MRPL52	9606.ENSP00000347277	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0043043	Peptide biosynthetic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0043170	Macromolecule metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0043603	Cellular amide metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0043604	Amide biosynthetic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0044237	Cellular metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0044238	Primary metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0044249	Cellular biosynthetic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0044260	Cellular macromolecule metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0071704	Organic substance metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:0140053	Mitochondrial gene expression
MRPL52	9606.ENSP00000347277	GO Process	GO:1901564	Organonitrogen compound metabolic process
MRPL52	9606.ENSP00000347277	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
MRPL52	9606.ENSP00000347277	GO Process	GO:1901576	Organic substance biosynthetic process
MRPL52	9606.ENSP00000347277	GO Function	GO:0003735	Structural constituent of ribosome
MRPL52	9606.ENSP00000347277	GO Function	GO:0005198	Structural molecule activity
MRPL52	9606.ENSP00000347277	GO Component	GO:0000313	Organellar ribosome
MRPL52	9606.ENSP00000347277	GO Component	GO:0000315	Organellar large ribosomal subunit
MRPL52	9606.ENSP00000347277	GO Component	GO:0005622	Intracellular anatomical structure
MRPL52	9606.ENSP00000347277	GO Component	GO:0005634	Nucleus
MRPL52	9606.ENSP00000347277	GO Component	GO:0005654	Nucleoplasm
MRPL52	9606.ENSP00000347277	GO Component	GO:0005737	Cytoplasm
MRPL52	9606.ENSP00000347277	GO Component	GO:0005739	Mitochondrion
MRPL52	9606.ENSP00000347277	GO Component	GO:0005740	Mitochondrial envelope
MRPL52	9606.ENSP00000347277	GO Component	GO:0005743	Mitochondrial inner membrane
MRPL52	9606.ENSP00000347277	GO Component	GO:0005759	Mitochondrial matrix
MRPL52	9606.ENSP00000347277	GO Component	GO:0005761	Mitochondrial ribosome
MRPL52	9606.ENSP00000347277	GO Component	GO:0005762	Mitochondrial large ribosomal subunit
MRPL52	9606.ENSP00000347277	GO Component	GO:0005840	Ribosome
MRPL52	9606.ENSP00000347277	GO Component	GO:0015934	Large ribosomal subunit
MRPL52	9606.ENSP00000347277	GO Component	GO:0016020	Membrane
MRPL52	9606.ENSP00000347277	GO Component	GO:0019866	Organelle inner membrane
MRPL52	9606.ENSP00000347277	GO Component	GO:0031090	Organelle membrane
MRPL52	9606.ENSP00000347277	GO Component	GO:0031966	Mitochondrial membrane
MRPL52	9606.ENSP00000347277	GO Component	GO:0031967	Organelle envelope
MRPL52	9606.ENSP00000347277	GO Component	GO:0031974	Membrane-enclosed lumen
MRPL52	9606.ENSP00000347277	GO Component	GO:0031975	Envelope
MRPL52	9606.ENSP00000347277	GO Component	GO:0031981	Nuclear lumen
MRPL52	9606.ENSP00000347277	GO Component	GO:0032991	Protein-containing complex
MRPL52	9606.ENSP00000347277	GO Component	GO:0043226	Organelle
MRPL52	9606.ENSP00000347277	GO Component	GO:0043227	Membrane-bounded organelle
MRPL52	9606.ENSP00000347277	GO Component	GO:0043228	Non-membrane-bounded organelle
MRPL52	9606.ENSP00000347277	GO Component	GO:0043229	Intracellular organelle
MRPL52	9606.ENSP00000347277	GO Component	GO:0043231	Intracellular membrane-bounded organelle
MRPL52	9606.ENSP00000347277	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
MRPL52	9606.ENSP00000347277	GO Component	GO:0043233	Organelle lumen
MRPL52	9606.ENSP00000347277	GO Component	GO:0044391	Ribosomal subunit
MRPL52	9606.ENSP00000347277	GO Component	GO:0070013	Intracellular organelle lumen
MRPL52	9606.ENSP00000347277	GO Component	GO:0098798	Mitochondrial protein-containing complex
MRPL52	9606.ENSP00000347277	GO Component	GO:0110165	Cellular anatomical entity
MRPL52	9606.ENSP00000347277	GO Component	GO:1990904	Ribonucleoprotein complex
MRPL52	9606.ENSP00000347277	STRING clusters	CL:558	Organellar ribosome, and Regulation of mitochondrial gene expression
MRPL52	9606.ENSP00000347277	STRING clusters	CL:560	Mitochondrial translation initiation
MRPL52	9606.ENSP00000347277	STRING clusters	CL:562	Mitochondrial translation initiation
MRPL52	9606.ENSP00000347277	STRING clusters	CL:566	Organellar ribosome
MRPL52	9606.ENSP00000347277	STRING clusters	CL:567	Organellar large ribosomal subunit
MRPL52	9606.ENSP00000347277	STRING clusters	CL:655	Mixed, incl. Combined oxidative phosphorylation deficiency 9, and Ribosomal protein S10p/S20e
MRPL52	9606.ENSP00000347277	Reactome	HSA-392499	Metabolism of proteins
MRPL52	9606.ENSP00000347277	Reactome	HSA-5368286	Mitochondrial translation initiation
MRPL52	9606.ENSP00000347277	Reactome	HSA-5368287	Mitochondrial translation
MRPL52	9606.ENSP00000347277	Reactome	HSA-5389840	Mitochondrial translation elongation
MRPL52	9606.ENSP00000347277	Reactome	HSA-5419276	Mitochondrial translation termination
MRPL52	9606.ENSP00000347277	Reactome	HSA-72766	Translation
MRPL52	9606.ENSP00000347277	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
MRPL52	9606.ENSP00000347277	TISSUES	BTO:0000042	Animal
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0000313	Organellar ribosome
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0000315	Organellar large ribosomal subunit
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0005622	Intracellular
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0005737	Cytoplasm
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0005739	Mitochondrion
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0005759	Mitochondrial matrix
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0005761	Mitochondrial ribosome
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0005762	Mitochondrial large ribosomal subunit
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0005840	Ribosome
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0015934	Large ribosomal subunit
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0032991	Protein-containing complex
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0043226	Organelle
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0043233	Organelle lumen
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0044391	Ribosomal subunit
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0098798	Mitochondrial protein complex
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MRPL52	9606.ENSP00000347277	COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex
MRPL52	9606.ENSP00000347277	UniProt Keywords	KW-0025	Alternative splicing
MRPL52	9606.ENSP00000347277	UniProt Keywords	KW-0496	Mitochondrion
MRPL52	9606.ENSP00000347277	UniProt Keywords	KW-0687	Ribonucleoprotein
MRPL52	9606.ENSP00000347277	UniProt Keywords	KW-0689	Ribosomal protein
MRPL52	9606.ENSP00000347277	UniProt Keywords	KW-0809	Transit peptide
MRPL52	9606.ENSP00000347277	InterPro	IPR034596	39S ribosomal protein L52, mitochondrial
MRPS18B	9606.ENSP00000259873	GO Process	GO:0006412	Translation
MRPS18B	9606.ENSP00000259873	GO Process	GO:0006518	Peptide metabolic process
